uri,code,title,class_kind,semantic_level,depth,parent_uri,parent_code,parent_title,child_count,is_leaf,is_three_character_code,is_terminal_code,browser_url
http://id.who.int/icd/release/10/2019/A83.2,A83.2,Eastern equine encephalitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A83,A83,Mosquito-borne viral encephalitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A83.2
http://id.who.int/icd/release/10/2019/A83.3,A83.3,St Louis encephalitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A83,A83,Mosquito-borne viral encephalitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A83.3
http://id.who.int/icd/release/10/2019/A83.4,A83.4,Australian encephalitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A83,A83,Mosquito-borne viral encephalitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A83.4
http://id.who.int/icd/release/10/2019/A83.5,A83.5,California encephalitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A83,A83,Mosquito-borne viral encephalitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A83.5
http://id.who.int/icd/release/10/2019/A83.6,A83.6,Rocio virus disease,category,final_code,4,http://id.who.int/icd/release/10/2019/A83,A83,Mosquito-borne viral encephalitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A83.6
http://id.who.int/icd/release/10/2019/A83.8,A83.8,Other mosquito-borne viral encephalitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A83,A83,Mosquito-borne viral encephalitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A83.8
http://id.who.int/icd/release/10/2019/A83.9,A83.9,"Mosquito-borne viral encephalitis, unspecified",category,final_code,4,http://id.who.int/icd/release/10/2019/A83,A83,Mosquito-borne viral encephalitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A83.9
http://id.who.int/icd/release/10/2019/A84,A84,Tick-borne viral encephalitis,category,three_character,3,http://id.who.int/icd/release/10/2019/A80-A89,A80-A89,Viral infections of the central nervous system,4,false,true,false,http://apps.who.int/classifications/icd10/browse/2019/en#/A84
http://id.who.int/icd/release/10/2019/A84.0,A84.0,Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis],category,final_code,4,http://id.who.int/icd/release/10/2019/A84,A84,Tick-borne viral encephalitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A84.0
http://id.who.int/icd/release/10/2019/A84.1,A84.1,Central European tick-borne encephalitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A84,A84,Tick-borne viral encephalitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A84.1
http://id.who.int/icd/release/10/2019/A84.8,A84.8,Other tick-borne viral encephalitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A84,A84,Tick-borne viral encephalitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A84.8
http://id.who.int/icd/release/10/2019/A84.9,A84.9,"Tick-borne viral encephalitis, unspecified",category,final_code,4,http://id.who.int/icd/release/10/2019/A84,A84,Tick-borne viral encephalitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A84.9
http://id.who.int/icd/release/10/2019/A85,A85,"Other viral encephalitis, not elsewhere classified",category,three_character,3,http://id.who.int/icd/release/10/2019/A80-A89,A80-A89,Viral infections of the central nervous system,4,false,true,false,http://apps.who.int/classifications/icd10/browse/2019/en#/A85
http://id.who.int/icd/release/10/2019/A85.0,A85.0,Enteroviral encephalitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A85,A85,"Other viral encephalitis, not elsewhere classified",0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A85.0
http://id.who.int/icd/release/10/2019/A85.1,A85.1,Adenoviral encephalitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A85,A85,"Other viral encephalitis, not elsewhere classified",0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A85.1
http://id.who.int/icd/release/10/2019/A85.2,A85.2,"Arthropod-borne viral encephalitis, unspecified",category,final_code,4,http://id.who.int/icd/release/10/2019/A85,A85,"Other viral encephalitis, not elsewhere classified",0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A85.2
http://id.who.int/icd/release/10/2019/A85.8,A85.8,Other specified viral encephalitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A85,A85,"Other viral encephalitis, not elsewhere classified",0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A85.8
http://id.who.int/icd/release/10/2019/A86,A86,Unspecified viral encephalitis,category,three_character,3,http://id.who.int/icd/release/10/2019/A80-A89,A80-A89,Viral infections of the central nervous system,0,true,true,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A86
http://id.who.int/icd/release/10/2019/A87,A87,Viral meningitis,category,three_character,3,http://id.who.int/icd/release/10/2019/A80-A89,A80-A89,Viral infections of the central nervous system,5,false,true,false,http://apps.who.int/classifications/icd10/browse/2019/en#/A87
http://id.who.int/icd/release/10/2019/A87.0,A87.0,Enteroviral meningitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A87,A87,Viral meningitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A87.0
http://id.who.int/icd/release/10/2019/A87.1,A87.1,Adenoviral meningitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A87,A87,Viral meningitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A87.1
http://id.who.int/icd/release/10/2019/A87.2,A87.2,Lymphocytic choriomeningitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A87,A87,Viral meningitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A87.2
http://id.who.int/icd/release/10/2019/A87.8,A87.8,Other viral meningitis,category,final_code,4,http://id.who.int/icd/release/10/2019/A87,A87,Viral meningitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A87.8
http://id.who.int/icd/release/10/2019/A87.9,A87.9,"Viral meningitis, unspecified",category,final_code,4,http://id.who.int/icd/release/10/2019/A87,A87,Viral meningitis,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A87.9
http://id.who.int/icd/release/10/2019/A88,A88,"Other viral infections of central nervous system, not elsewhere classified",category,three_character,3,http://id.who.int/icd/release/10/2019/A80-A89,A80-A89,Viral infections of the central nervous system,3,false,true,false,http://apps.who.int/classifications/icd10/browse/2019/en#/A88
http://id.who.int/icd/release/10/2019/A88.0,A88.0,Enteroviral exanthematous fever [Boston exanthem],category,final_code,4,http://id.who.int/icd/release/10/2019/A88,A88,"Other viral infections of central nervous system, not elsewhere classified",0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A88.0
http://id.who.int/icd/release/10/2019/A88.1,A88.1,Epidemic vertigo,category,final_code,4,http://id.who.int/icd/release/10/2019/A88,A88,"Other viral infections of central nervous system, not elsewhere classified",0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A88.1
http://id.who.int/icd/release/10/2019/A88.8,A88.8,Other specified viral infections of central nervous system,category,final_code,4,http://id.who.int/icd/release/10/2019/A88,A88,"Other viral infections of central nervous system, not elsewhere classified",0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A88.8
http://id.who.int/icd/release/10/2019/A89,A89,Unspecified viral infection of central nervous system,category,three_character,3,http://id.who.int/icd/release/10/2019/A80-A89,A80-A89,Viral infections of the central nervous system,0,true,true,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A89
http://id.who.int/icd/release/10/2019/A92-A99,A92-A99,Arthropod-borne viral fevers and viral haemorrhagic fevers,block,block,2,http://id.who.int/icd/release/10/2019/I,I,Certain infectious and parasitic diseases,8,false,false,false,http://apps.who.int/classifications/icd10/browse/2019/en#/A92-A99
http://id.who.int/icd/release/10/2019/A92,A92,Other mosquito-borne viral fevers,category,three_character,3,http://id.who.int/icd/release/10/2019/A92-A99,A92-A99,Arthropod-borne viral fevers and viral haemorrhagic fevers,8,false,true,false,http://apps.who.int/classifications/icd10/browse/2019/en#/A92
http://id.who.int/icd/release/10/2019/A92.0,A92.0,Chikungunya virus disease,category,final_code,4,http://id.who.int/icd/release/10/2019/A92,A92,Other mosquito-borne viral fevers,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A92.0
http://id.who.int/icd/release/10/2019/A92.1,A92.1,O'nyong-nyong fever,category,final_code,4,http://id.who.int/icd/release/10/2019/A92,A92,Other mosquito-borne viral fevers,0,true,false,true,http://apps.who.int/classifications/icd10/browse/2019/en#/A92.1
